lat_cell,lon_cell,biome_name,n_recordings,n_biomes_in_cell
47.6,-0.1,Temperate Broadleaf & Mixed Forests,7,1
47.6,0.3,Temperate Broadleaf & Mixed Forests,3,1
47.6,0.5,Temperate Broadleaf & Mixed Forests,1,1
47.6,1.2,Temperate Broadleaf & Mixed Forests,17,1
47.6,1.3,Temperate Broadleaf & Mixed Forests,1,1
47.6,1.9,Temperate Broadleaf & Mixed Forests,14,1
47.6,2.1,Temperate Broadleaf & Mixed Forests,3,1
47.6,2.9,Temperate Broadleaf & Mixed Forests,2,1
47.6,3.1,Temperate Broadleaf & Mixed Forests,2,1
47.6,3.9,Temperate Broadleaf & Mixed Forests,4,1
47.6,4.1,Temperate Broadleaf & Mixed Forests,10,1
47.6,4.9,Temperate Broadleaf & Mixed Forests,4,1
47.6,5.0,Temperate Broadleaf & Mixed Forests,6,1
47.6,7.2,Temperate Broadleaf & Mixed Forests,18,1
47.6,7.4,Temperate Broadleaf & Mixed Forests,56,1
47.6,7.5,Temperate Broadleaf & Mixed Forests,13,1
47.6,7.6,Temperate Broadleaf & Mixed Forests,9,1
47.6,7.7,Temperate Broadleaf & Mixed Forests,7,1
47.6,8.4,Temperate Broadleaf & Mixed Forests,11,1
47.6,8.5,Temperate Broadleaf & Mixed Forests,3,1
47.6,8.6,Temperate Broadleaf & Mixed Forests,10,1
47.6,8.7,Temperate Broadleaf & Mixed Forests,2,1
47.6,8.8,Temperate Broadleaf & Mixed Forests,14,1
47.6,9.1,Temperate Broadleaf & Mixed Forests,65,1
47.6,9.2,Temperate Broadleaf & Mixed Forests,1,1
47.6,9.3,Temperate Broadleaf & Mixed Forests,9,1
47.6,9.4,Temperate Broadleaf & Mixed Forests,6,1
47.6,9.5,Temperate Broadleaf & Mixed Forests,166,1
47.6,10.2,Temperate Broadleaf & Mixed Forests,1,1
47.6,10.3,Temperate Broadleaf & Mixed Forests,8,1
47.6,10.4,Temperate Broadleaf & Mixed Forests,6,1
47.6,10.9,Temperate Broadleaf & Mixed Forests,1,1
47.6,11.0,Temperate Broadleaf & Mixed Forests,3,1
47.6,11.1,Temperate Broadleaf & Mixed Forests,69,1
47.6,11.2,Temperate Broadleaf & Mixed Forests,2,1
47.6,11.3,Temperate Broadleaf & Mixed Forests,5,1
47.6,11.8,Temperate Conifer Forests,43,1
47.6,11.9,Temperate Conifer Forests,2,1
47.6,12.0,Temperate Conifer Forests,59,1
47.6,12.2,Temperate Conifer Forests,2,1
47.6,12.3,Temperate Conifer Forests,4,1
47.6,12.8,Temperate Conifer Forests,2,1
47.6,12.9,Temperate Conifer Forests,379,1
47.6,14.2,Temperate Conifer Forests,2,1
47.6,14.5,Temperate Conifer Forests,42,1
47.6,14.6,Temperate Conifer Forests,2,1
47.6,16.4,Temperate Broadleaf & Mixed Forests,2,1
47.6,16.5,Temperate Broadleaf & Mixed Forests,3,1
47.6,16.6,Temperate Broadleaf & Mixed Forests,2,1
47.6,16.7,Temperate Broadleaf & Mixed Forests,1,1
47.6,16.8,Temperate Broadleaf & Mixed Forests,3,1
47.6,17.1,Temperate Broadleaf & Mixed Forests,3,1
47.6,18.2,Temperate Broadleaf & Mixed Forests,3,1
47.6,18.3,Temperate Broadleaf & Mixed Forests,1,1
47.6,18.4,Temperate Broadleaf & Mixed Forests,3,1
47.6,18.8,Temperate Broadleaf & Mixed Forests,1,1
47.6,18.9,Temperate Broadleaf & Mixed Forests,1,1
47.6,19.1,Temperate Broadleaf & Mixed Forests,5,1
47.6,19.2,Temperate Broadleaf & Mixed Forests,2,1
47.6,19.6,Temperate Broadleaf & Mixed Forests,1,1
47.6,20.7,Temperate Broadleaf & Mixed Forests,17,1
47.6,21.0,Temperate Broadleaf & Mixed Forests,8,1
47.6,21.1,Temperate Broadleaf & Mixed Forests,4,1
47.6,21.3,Temperate Broadleaf & Mixed Forests,1,1
47.6,25.4,Temperate Conifer Forests,1,1
47.6,31.6,"Temperate Grasslands, Savannas & Shrublands",15,1
47.6,31.7,"Temperate Grasslands, Savannas & Shrublands",2,1
47.6,34.6,"Temperate Grasslands, Savannas & Shrublands",7,1
47.6,35.3,"Temperate Grasslands, Savannas & Shrublands",8,1
47.6,35.4,"Temperate Grasslands, Savannas & Shrublands",2,1
47.6,36.9,"Temperate Grasslands, Savannas & Shrublands",3,1
47.6,92.5,Deserts & Xeric Shrublands,27,1
47.6,92.6,Deserts & Xeric Shrublands,111,2
47.6,92.8,Temperate Conifer Forests,73,1
47.6,101.2,"Temperate Grasslands, Savannas & Shrublands",1,1
47.6,105.8,"Temperate Grasslands, Savannas & Shrublands",3,1
47.6,105.9,"Temperate Grasslands, Savannas & Shrublands",11,1
47.6,106.0,"Temperate Grasslands, Savannas & Shrublands",6,1
47.6,106.2,"Temperate Grasslands, Savannas & Shrublands",1,1
47.6,108.2,"Temperate Grasslands, Savannas & Shrublands",4,1
47.6,108.3,"Temperate Grasslands, Savannas & Shrublands",31,1
47.6,108.4,"Temperate Grasslands, Savannas & Shrublands",2,1
47.6,117.6,"Temperate Grasslands, Savannas & Shrublands",39,1
47.6,118.6,"Temperate Grasslands, Savannas & Shrublands",3,1
47.7,-123.1,Temperate Conifer Forests,3,1
47.7,-123.0,Temperate Conifer Forests,5,1
47.7,-122.6,Temperate Conifer Forests,2,1
47.7,-122.4,Temperate Conifer Forests,49,1
47.7,-122.3,Temperate Conifer Forests,1,1
47.7,-122.2,Temperate Conifer Forests,2,1
47.7,-122.1,Temperate Conifer Forests,2,1
47.7,-121.2,Temperate Conifer Forests,1,1
47.7,-121.1,Temperate Conifer Forests,1,1
47.7,-108.8,"Temperate Grasslands, Savannas & Shrublands",1,1
47.7,-108.5,"Temperate Grasslands, Savannas & Shrublands",4,1
47.7,-94.1,Temperate Broadleaf & Mixed Forests,1,1
47.7,-91.4,Temperate Broadleaf & Mixed Forests,1,1
47.7,-90.6,Temperate Broadleaf & Mixed Forests,1,1
47.7,-79.8,Temperate Broadleaf & Mixed Forests,2,1
47.7,-79.7,Temperate Broadleaf & Mixed Forests,2,1
47.7,-59.3,Boreal Forests/Taiga,3,1
47.7,-4.3,Temperate Broadleaf & Mixed Forests,4,1
47.7,-4.1,Temperate Broadleaf & Mixed Forests,36,1
47.7,-3.8,Temperate Broadleaf & Mixed Forests,10,1
47.7,-3.6,Temperate Broadleaf & Mixed Forests,15,1
47.7,-3.4,Temperate Broadleaf & Mixed Forests,11,1
47.7,-3.3,Temperate Broadleaf & Mixed Forests,5,1
47.7,-3.2,Temperate Broadleaf & Mixed Forests,1,1
47.7,-3.0,Temperate Broadleaf & Mixed Forests,3,1
47.7,-2.9,Temperate Broadleaf & Mixed Forests,10,1
47.7,-2.7,Temperate Broadleaf & Mixed Forests,74,1
47.7,-2.5,Temperate Broadleaf & Mixed Forests,99,1
47.7,-2.3,Temperate Broadleaf & Mixed Forests,7,1
47.7,-2.0,Temperate Broadleaf & Mixed Forests,12,1
47.7,-1.5,Temperate Broadleaf & Mixed Forests,9,1
47.7,-1.2,Temperate Broadleaf & Mixed Forests,16,1
47.7,-1.1,Temperate Broadleaf & Mixed Forests,85,1
47.7,-0.8,Temperate Broadleaf & Mixed Forests,3,1
47.7,-0.7,Temperate Broadleaf & Mixed Forests,183,1
47.7,-0.6,Temperate Broadleaf & Mixed Forests,1,1
47.7,-0.5,Temperate Broadleaf & Mixed Forests,3,1
47.7,-0.4,Temperate Broadleaf & Mixed Forests,2,1
47.7,-0.1,Temperate Broadleaf & Mixed Forests,3,1
47.7,0.2,Temperate Broadleaf & Mixed Forests,2,1
47.7,0.3,Temperate Broadleaf & Mixed Forests,19,1
47.7,0.4,Temperate Broadleaf & Mixed Forests,1,1
47.7,0.7,Temperate Broadleaf & Mixed Forests,47,1
47.7,2.0,Temperate Broadleaf & Mixed Forests,1,1
47.7,2.3,Temperate Broadleaf & Mixed Forests,2,1
47.7,2.4,Temperate Broadleaf & Mixed Forests,11,1
47.7,3.1,Temperate Broadleaf & Mixed Forests,1,1
47.7,4.1,Temperate Broadleaf & Mixed Forests,1,1
47.7,5.0,Temperate Broadleaf & Mixed Forests,2,1
47.7,6.0,Temperate Broadleaf & Mixed Forests,1,1
47.7,6.7,Temperate Broadleaf & Mixed Forests,1,1
47.7,7.1,Temperate Broadleaf & Mixed Forests,1,1
47.7,7.2,Temperate Broadleaf & Mixed Forests,3,1
47.7,7.3,Temperate Broadleaf & Mixed Forests,1,1
47.7,7.7,Temperate Broadleaf & Mixed Forests,1,1
47.7,7.8,Temperate Broadleaf & Mixed Forests,31,1
47.7,7.9,Temperate Broadleaf & Mixed Forests,10,1
47.7,8.0,Temperate Broadleaf & Mixed Forests,2,1
47.7,8.1,Temperate Broadleaf & Mixed Forests,1,1
47.7,8.5,Temperate Broadleaf & Mixed Forests,15,1
47.7,8.6,Temperate Broadleaf & Mixed Forests,5,1
47.7,8.8,Temperate Broadleaf & Mixed Forests,4,1
47.7,8.9,Temperate Broadleaf & Mixed Forests,24,1
47.7,9.0,Temperate Broadleaf & Mixed Forests,1,1
47.7,9.1,Temperate Broadleaf & Mixed Forests,5,1
47.7,9.2,Temperate Broadleaf & Mixed Forests,4,1
47.7,9.4,Temperate Broadleaf & Mixed Forests,4,1
47.7,9.5,Temperate Broadleaf & Mixed Forests,1,1
47.7,9.6,Temperate Broadleaf & Mixed Forests,15,1
47.7,9.7,Temperate Broadleaf & Mixed Forests,2,1
47.7,9.9,Temperate Broadleaf & Mixed Forests,1,1
47.7,10.0,Temperate Broadleaf & Mixed Forests,1,1
47.7,10.2,Temperate Broadleaf & Mixed Forests,3,1
47.7,10.6,Temperate Broadleaf & Mixed Forests,2,1
47.7,10.8,Temperate Broadleaf & Mixed Forests,1,1
47.7,10.9,Temperate Broadleaf & Mixed Forests,1,1
47.7,11.1,Temperate Broadleaf & Mixed Forests,3,1
47.7,11.5,Temperate Conifer Forests,5,2
47.7,11.6,Temperate Broadleaf & Mixed Forests,3,1
47.7,11.8,Temperate Conifer Forests,3,1
47.7,11.9,Temperate Broadleaf & Mixed Forests,1,1
47.7,12.8,Temperate Conifer Forests,1,1
47.7,12.9,Temperate Conifer Forests,1,1
47.7,13.0,Temperate Broadleaf & Mixed Forests,1,1
47.7,16.2,Temperate Broadleaf & Mixed Forests,1,1
47.7,16.3,Temperate Broadleaf & Mixed Forests,4,1
47.7,16.4,Temperate Broadleaf & Mixed Forests,7,1
47.7,16.5,Temperate Broadleaf & Mixed Forests,10,1
47.7,16.6,Temperate Broadleaf & Mixed Forests,3,1
47.7,16.7,Temperate Broadleaf & Mixed Forests,114,1
47.7,16.8,Temperate Broadleaf & Mixed Forests,9,1
47.7,16.9,Temperate Broadleaf & Mixed Forests,14,1
47.7,17.0,Temperate Broadleaf & Mixed Forests,19,1
47.7,17.7,Temperate Broadleaf & Mixed Forests,2,1
47.7,18.6,Temperate Broadleaf & Mixed Forests,5,1
47.7,18.8,Temperate Broadleaf & Mixed Forests,4,1
47.7,19.0,Temperate Broadleaf & Mixed Forests,12,1
47.7,19.1,Temperate Broadleaf & Mixed Forests,15,1
47.7,19.2,Temperate Broadleaf & Mixed Forests,1,1
47.7,19.3,Temperate Broadleaf & Mixed Forests,6,1
47.7,19.6,Temperate Broadleaf & Mixed Forests,1,1
47.7,22.3,Temperate Broadleaf & Mixed Forests,1,1
47.7,26.6,Temperate Broadleaf & Mixed Forests,1,1
47.7,37.3,"Temperate Grasslands, Savannas & Shrublands",3,1
47.7,86.8,Deserts & Xeric Shrublands,3,1
47.7,91.4,Temperate Conifer Forests,4,1
47.7,102.7,"Temperate Grasslands, Savannas & Shrublands",263,1
47.7,102.8,"Temperate Grasslands, Savannas & Shrublands",2,1
47.7,105.8,"Temperate Grasslands, Savannas & Shrublands",44,1
47.7,105.9,"Temperate Grasslands, Savannas & Shrublands",14,1
47.7,106.2,"Temperate Grasslands, Savannas & Shrublands",3,1
47.7,106.9,"Temperate Grasslands, Savannas & Shrublands",14,1
47.7,107.0,"Temperate Grasslands, Savannas & Shrublands",42,1
47.7,107.1,"Temperate Grasslands, Savannas & Shrublands",40,1
47.7,108.1,"Temperate Grasslands, Savannas & Shrublands",4,1
47.7,108.3,"Temperate Grasslands, Savannas & Shrublands",1,1
47.7,117.9,"Temperate Grasslands, Savannas & Shrublands",2,1
47.8,-124.0,Temperate Conifer Forests,10,1
47.8,-123.8,Temperate Conifer Forests,9,1
47.8,-123.7,Temperate Conifer Forests,1,1
47.8,-123.2,Temperate Conifer Forests,3,1
47.8,-123.1,Temperate Conifer Forests,1,1
47.8,-122.9,Temperate Conifer Forests,20,1
47.8,-122.8,Temperate Conifer Forests,6,1
47.8,-122.4,Temperate Conifer Forests,8,1
47.8,-122.1,Temperate Conifer Forests,3,1
47.8,-119.5,"Temperate Grasslands, Savannas & Shrublands",2,1
47.8,-112.7,"Temperate Grasslands, Savannas & Shrublands",2,1
47.8,-112.2,"Temperate Grasslands, Savannas & Shrublands",1,1
47.8,-90.7,Temperate Broadleaf & Mixed Forests,1,1
47.8,-77.4,Boreal Forests/Taiga,1,1
47.8,-70.8,Temperate Broadleaf & Mixed Forests,1,1
47.8,-69.6,Temperate Broadleaf & Mixed Forests,2,1
47.8,-4.4,Temperate Broadleaf & Mixed Forests,82,1
47.8,-4.3,Temperate Broadleaf & Mixed Forests,2,1
47.8,-4.2,Temperate Broadleaf & Mixed Forests,1,1
47.8,-4.1,Temperate Broadleaf & Mixed Forests,15,1
47.8,-4.0,Temperate Broadleaf & Mixed Forests,1,1
47.8,-3.9,Temperate Broadleaf & Mixed Forests,2,1
47.8,-3.6,Temperate Broadleaf & Mixed Forests,3,1
47.8,-3.5,Temperate Broadleaf & Mixed Forests,14,1
47.8,-3.3,Temperate Broadleaf & Mixed Forests,1,1
47.8,-2.7,Temperate Broadleaf & Mixed Forests,5,1
47.8,-2.6,Temperate Broadleaf & Mixed Forests,1,1
47.8,-2.5,Temperate Broadleaf & Mixed Forests,8,1
47.8,-2.3,Temperate Broadleaf & Mixed Forests,58,1
47.8,-2.2,Temperate Broadleaf & Mixed Forests,12,1
47.8,-1.7,Temperate Broadleaf & Mixed Forests,3,1
47.8,-1.1,Temperate Broadleaf & Mixed Forests,7,1
47.8,-0.9,Temperate Broadleaf & Mixed Forests,1,1
47.8,-0.8,Temperate Broadleaf & Mixed Forests,2,1
47.8,-0.7,Temperate Broadleaf & Mixed Forests,2,1
47.8,-0.6,Temperate Broadleaf & Mixed Forests,1,1
47.8,-0.5,Temperate Broadleaf & Mixed Forests,11,1
47.8,-0.3,Temperate Broadleaf & Mixed Forests,13,1
47.8,-0.1,Temperate Broadleaf & Mixed Forests,2,1
47.8,0.0,Temperate Broadleaf & Mixed Forests,1,1
47.8,0.1,Temperate Broadleaf & Mixed Forests,3,1
47.8,0.2,Temperate Broadleaf & Mixed Forests,31,1
47.8,0.3,Temperate Broadleaf & Mixed Forests,1,1
47.8,0.4,Temperate Broadleaf & Mixed Forests,4,1
47.8,1.7,Temperate Broadleaf & Mixed Forests,8,1
47.8,1.8,Temperate Broadleaf & Mixed Forests,1,1
47.8,1.9,Temperate Broadleaf & Mixed Forests,52,1
47.8,2.0,Temperate Broadleaf & Mixed Forests,563,1
47.8,2.1,Temperate Broadleaf & Mixed Forests,3,1
47.8,2.2,Temperate Broadleaf & Mixed Forests,1,1
47.8,2.4,Temperate Broadleaf & Mixed Forests,11,1
47.8,2.7,Temperate Broadleaf & Mixed Forests,1,1
47.8,3.0,Temperate Broadleaf & Mixed Forests,123,1
47.8,3.1,Temperate Broadleaf & Mixed Forests,169,1
47.8,3.2,Temperate Broadleaf & Mixed Forests,19,1
47.8,3.3,Temperate Broadleaf & Mixed Forests,46,1
47.8,3.5,Temperate Broadleaf & Mixed Forests,1,1
47.8,3.8,Temperate Broadleaf & Mixed Forests,1,1
47.8,4.6,Temperate Broadleaf & Mixed Forests,2,1
47.8,4.7,Temperate Broadleaf & Mixed Forests,3,1
47.8,4.8,Temperate Broadleaf & Mixed Forests,1,1
47.8,6.8,Temperate Broadleaf & Mixed Forests,9,1
47.8,7.0,Temperate Broadleaf & Mixed Forests,8,1
47.8,7.1,Temperate Broadleaf & Mixed Forests,3,1
47.8,7.5,Temperate Broadleaf & Mixed Forests,3,1
47.8,7.6,Temperate Broadleaf & Mixed Forests,2,1
47.8,7.8,Temperate Broadleaf & Mixed Forests,2,1
47.8,7.9,Temperate Broadleaf & Mixed Forests,5,1
47.8,8.0,Temperate Broadleaf & Mixed Forests,33,1
47.8,8.1,Temperate Broadleaf & Mixed Forests,1,1
47.8,8.3,Temperate Broadleaf & Mixed Forests,1,1
47.8,8.6,Temperate Broadleaf & Mixed Forests,1,1
47.8,9.0,Temperate Broadleaf & Mixed Forests,3,1
47.8,9.1,Temperate Broadleaf & Mixed Forests,1,1
47.8,9.7,Temperate Broadleaf & Mixed Forests,3,1
47.8,9.8,Temperate Broadleaf & Mixed Forests,1,1
47.8,10.2,Temperate Broadleaf & Mixed Forests,2,1
47.8,10.9,Temperate Broadleaf & Mixed Forests,15,1
47.8,11.0,Temperate Broadleaf & Mixed Forests,138,1
47.8,11.1,Temperate Broadleaf & Mixed Forests,12,1
47.8,11.2,Temperate Broadleaf & Mixed Forests,2,1
47.8,11.4,Temperate Broadleaf & Mixed Forests,1,1
47.8,12.1,Temperate Broadleaf & Mixed Forests,2,1
47.8,12.3,Temperate Broadleaf & Mixed Forests,2,1
47.8,12.4,Temperate Broadleaf & Mixed Forests,3,1
47.8,12.5,Temperate Broadleaf & Mixed Forests,24,1
47.8,13.2,Temperate Broadleaf & Mixed Forests,1,1
47.8,13.9,Temperate Conifer Forests,4,1
47.8,14.4,Temperate Broadleaf & Mixed Forests,19,2
47.8,14.5,Temperate Broadleaf & Mixed Forests,1,1
47.8,14.9,Temperate Conifer Forests,1,1
47.8,15.1,Temperate Conifer Forests,1,1
47.8,16.2,Temperate Broadleaf & Mixed Forests,1,1
47.8,16.3,Temperate Broadleaf & Mixed Forests,1,1
47.8,16.7,Temperate Broadleaf & Mixed Forests,9,1
47.8,16.8,Temperate Broadleaf & Mixed Forests,6,1
47.8,16.9,Temperate Broadleaf & Mixed Forests,26,1
47.8,18.1,Temperate Broadleaf & Mixed Forests,2,1
47.8,18.7,Temperate Broadleaf & Mixed Forests,32,1
47.8,18.8,Temperate Broadleaf & Mixed Forests,8,1
47.8,18.9,Temperate Broadleaf & Mixed Forests,11,1
47.8,19.1,Temperate Broadleaf & Mixed Forests,11,1
47.8,19.2,Temperate Broadleaf & Mixed Forests,2,1
47.8,19.3,Temperate Broadleaf & Mixed Forests,1,1
47.8,19.5,Temperate Broadleaf & Mixed Forests,1,1
47.8,19.6,Temperate Broadleaf & Mixed Forests,1,1
47.8,19.7,Temperate Broadleaf & Mixed Forests,2,1
47.8,19.8,Temperate Broadleaf & Mixed Forests,3,1
47.8,20.0,Temperate Broadleaf & Mixed Forests,1,1
47.8,20.1,Temperate Broadleaf & Mixed Forests,1,1
47.8,20.2,Temperate Broadleaf & Mixed Forests,1,1
47.8,21.6,Temperate Broadleaf & Mixed Forests,1,1
47.8,35.1,"Temperate Grasslands, Savannas & Shrublands",9,1
47.8,88.1,Temperate Conifer Forests,6,1
47.8,92.0,Deserts & Xeric Shrublands,3,1
47.8,102.8,"Temperate Grasslands, Savannas & Shrublands",3,1
47.8,104.3,"Temperate Grasslands, Savannas & Shrublands",70,1
47.8,104.8,"Temperate Grasslands, Savannas & Shrublands",3,1
47.8,105.8,"Temperate Grasslands, Savannas & Shrublands",1,1
47.8,105.9,"Temperate Grasslands, Savannas & Shrublands",85,1
47.8,106.6,"Temperate Grasslands, Savannas & Shrublands",80,1
47.8,106.7,"Temperate Grasslands, Savannas & Shrublands",27,1
47.8,106.8,"Temperate Grasslands, Savannas & Shrublands",39,1
47.8,106.9,"Temperate Grasslands, Savannas & Shrublands",51,1
47.8,107.0,"Temperate Grasslands, Savannas & Shrublands",2,1
47.8,117.8,"Temperate Grasslands, Savannas & Shrublands",8,1
47.9,-124.4,Temperate Conifer Forests,5,1
47.9,-124.3,Temperate Conifer Forests,1,1
47.9,-123.7,Temperate Conifer Forests,3,1
47.9,-123.6,Temperate Conifer Forests,4,1
47.9,-123.5,Temperate Conifer Forests,9,1
47.9,-123.4,Temperate Conifer Forests,3,1
47.9,-123.3,Temperate Conifer Forests,7,1
47.9,-123.2,Temperate Conifer Forests,24,1
47.9,-123.1,Temperate Conifer Forests,19,1
47.9,-122.9,Temperate Conifer Forests,10,1
47.9,-122.8,Temperate Conifer Forests,2,1
47.9,-122.7,Temperate Conifer Forests,1,1
47.9,-122.6,Temperate Conifer Forests,3,1
47.9,-122.3,Temperate Conifer Forests,4,1
47.9,-122.2,Temperate Conifer Forests,8,1
47.9,-121.8,Temperate Conifer Forests,1,1
47.9,-120.6,Temperate Conifer Forests,2,1
47.9,-120.1,Temperate Conifer Forests,3,1
47.9,-119.4,"Temperate Grasslands, Savannas & Shrublands",1,1
47.9,-112.1,"Temperate Grasslands, Savannas & Shrublands",2,1
47.9,-108.6,"Temperate Grasslands, Savannas & Shrublands",15,1
47.9,-108.2,"Temperate Grasslands, Savannas & Shrublands",1,1
47.9,-92.7,Temperate Broadleaf & Mixed Forests,5,1
47.9,-69.5,Temperate Broadleaf & Mixed Forests,19,1
47.9,-4.6,Temperate Broadleaf & Mixed Forests,11,1
47.9,-4.4,Temperate Broadleaf & Mixed Forests,11,1
47.9,-4.3,Temperate Broadleaf & Mixed Forests,3,1
47.9,-4.2,Temperate Broadleaf & Mixed Forests,1,1
47.9,-4.1,Temperate Broadleaf & Mixed Forests,10,1
47.9,-4.0,Temperate Broadleaf & Mixed Forests,6,1
47.9,-3.7,Temperate Broadleaf & Mixed Forests,12,1
47.9,-2.8,Temperate Broadleaf & Mixed Forests,26,1
47.9,-2.6,Temperate Broadleaf & Mixed Forests,14,1
47.9,-2.5,Temperate Broadleaf & Mixed Forests,4,1
47.9,-2.4,Temperate Broadleaf & Mixed Forests,14,1
47.9,-2.3,Temperate Broadleaf & Mixed Forests,132,1
47.9,-2.2,Temperate Broadleaf & Mixed Forests,18,1
47.9,-2.1,Temperate Broadleaf & Mixed Forests,8,1
47.9,-1.8,Temperate Broadleaf & Mixed Forests,5,1
47.9,-1.0,Temperate Broadleaf & Mixed Forests,1,1
47.9,-0.7,Temperate Broadleaf & Mixed Forests,4,1
47.9,-0.4,Temperate Broadleaf & Mixed Forests,1,1
47.9,0.1,Temperate Broadleaf & Mixed Forests,6,1
47.9,0.2,Temperate Broadleaf & Mixed Forests,14,1
47.9,0.3,Temperate Broadleaf & Mixed Forests,60,1
47.9,0.4,Temperate Broadleaf & Mixed Forests,5,1
47.9,1.8,Temperate Broadleaf & Mixed Forests,1,1
47.9,1.9,Temperate Broadleaf & Mixed Forests,5,1
47.9,2.1,Temperate Broadleaf & Mixed Forests,43,1
47.9,2.2,Temperate Broadleaf & Mixed Forests,2,1
47.9,3.0,Temperate Broadleaf & Mixed Forests,3,1
47.9,3.3,Temperate Broadleaf & Mixed Forests,2,1
47.9,3.4,Temperate Broadleaf & Mixed Forests,12,1
47.9,3.6,Temperate Broadleaf & Mixed Forests,1,1
47.9,3.7,Temperate Broadleaf & Mixed Forests,2,1
47.9,4.5,Temperate Broadleaf & Mixed Forests,2,1
47.9,4.8,Temperate Broadleaf & Mixed Forests,2,1
47.9,5.0,Temperate Broadleaf & Mixed Forests,4,1
47.9,5.2,Temperate Broadleaf & Mixed Forests,5,1
47.9,6.4,Temperate Broadleaf & Mixed Forests,93,1
47.9,6.5,Temperate Broadleaf & Mixed Forests,2,1
47.9,7.0,Temperate Broadleaf & Mixed Forests,20,1
47.9,7.1,Temperate Broadleaf & Mixed Forests,6,1
47.9,7.2,Temperate Broadleaf & Mixed Forests,1,1
47.9,7.3,Temperate Broadleaf & Mixed Forests,1,1
47.9,7.6,Temperate Broadleaf & Mixed Forests,1,1
47.9,7.7,Temperate Broadleaf & Mixed Forests,10,1
47.9,7.8,Temperate Broadleaf & Mixed Forests,14,1
47.9,7.9,Temperate Broadleaf & Mixed Forests,2,1
47.9,8.1,Temperate Broadleaf & Mixed Forests,1,1
47.9,8.2,Temperate Broadleaf & Mixed Forests,3,1
47.9,8.7,Temperate Broadleaf & Mixed Forests,2,1
47.9,8.8,Temperate Broadleaf & Mixed Forests,1,1
47.9,10.1,Temperate Broadleaf & Mixed Forests,3,1
47.9,10.8,Temperate Broadleaf & Mixed Forests,10,1
47.9,10.9,Temperate Broadleaf & Mixed Forests,735,1
47.9,11.0,Temperate Broadleaf & Mixed Forests,89,1
47.9,11.1,Temperate Broadleaf & Mixed Forests,137,1
47.9,11.2,Temperate Broadleaf & Mixed Forests,35,1
47.9,11.3,Temperate Broadleaf & Mixed Forests,1,1
47.9,11.4,Temperate Conifer Forests,2,1
47.9,12.2,Temperate Broadleaf & Mixed Forests,1,1
47.9,12.4,Temperate Broadleaf & Mixed Forests,4,1
47.9,13.3,Temperate Broadleaf & Mixed Forests,1,1
47.9,16.1,Temperate Conifer Forests,1,1
47.9,16.2,Temperate Broadleaf & Mixed Forests,19,1
47.9,16.3,Temperate Broadleaf & Mixed Forests,1,1
47.9,16.7,Temperate Broadleaf & Mixed Forests,8,1
47.9,16.8,Temperate Broadleaf & Mixed Forests,3,1
47.9,17.7,Temperate Broadleaf & Mixed Forests,1,1
47.9,18.0,Temperate Broadleaf & Mixed Forests,1,1
47.9,18.8,Temperate Broadleaf & Mixed Forests,15,1
47.9,18.9,Temperate Broadleaf & Mixed Forests,1,1
47.9,19.0,Temperate Broadleaf & Mixed Forests,23,1
47.9,19.1,Temperate Broadleaf & Mixed Forests,2,1
47.9,19.4,Temperate Broadleaf & Mixed Forests,1,1
47.9,19.5,Temperate Broadleaf & Mixed Forests,1,1
47.9,19.7,Temperate Broadleaf & Mixed Forests,2,1
47.9,19.8,Temperate Broadleaf & Mixed Forests,10,1
47.9,19.9,Temperate Broadleaf & Mixed Forests,2,1
47.9,20.0,Temperate Broadleaf & Mixed Forests,1,1
47.9,20.1,Temperate Broadleaf & Mixed Forests,1,1
