lat,lon,continent,n_rec,richness,label,label_code
50.85,4.95,europe,10,9.0,bad,0
49.25,4.05,europe,79,9.921,moderate,1
59.55,-1.65,europe,29,6.698,bad,0
43.85,6.35,europe,15,7.073,bad,0
40.35,-7.55,europe,38,4.407,bad,0
44.95,6.55,europe,16,7.804,bad,0
45.55,18.65,europe,126,13.064,good,2
59.85,16.15,europe,16,15.625,good,2
28.15,-14.25,europe,12,6.485,bad,0
53.45,22.55,europe,39,15.101,good,2
53.55,22.85,europe,59,15.244,good,2
48.45,0.25,europe,10,5.0,bad,0
59.85,22.85,europe,13,11.192,moderate,1
62.25,17.65,europe,13,9.808,moderate,1
52.35,1.65,europe,18,8.724,bad,0
39.65,-6.25,europe,10,11.0,moderate,1
43.05,6.15,europe,283,9.845,moderate,1
42.35,2.15,europe,55,6.938,bad,0
44.45,9.95,europe,14,6.868,bad,0
40.05,20.15,europe,23,4.845,bad,0
43.55,5.35,europe,62,3.681,bad,0
44.55,9.55,europe,53,7.581,bad,0
43.45,5.35,europe,40,6.263,bad,0
40.25,19.65,europe,39,8.233,bad,0
42.75,1.95,europe,34,9.25,moderate,1
45.05,10.15,europe,14,5.725,bad,0
42.15,1.15,europe,35,8.183,bad,0
45.85,11.15,europe,26,10.617,moderate,1
41.35,19.45,europe,25,4.913,bad,0
40.45,-1.75,europe,12,1.0,bad,0
42.55,1.45,europe,20,8.205,bad,0
42.95,0.25,europe,15,6.81,bad,0
42.75,-7.05,europe,25,4.196,bad,0
44.65,11.25,europe,18,9.779,moderate,1
43.45,-3.75,europe,13,3.308,bad,0
46.15,11.85,europe,10,4.0,bad,0
39.55,20.85,europe,10,4.0,bad,0
43.05,-4.75,europe,18,3.304,bad,0
39.75,21.15,europe,18,5.153,bad,0
41.85,2.25,europe,15,23.34,good,2
42.45,9.05,europe,18,5.849,bad,0
44.25,4.75,europe,14,3.857,bad,0
40.15,20.75,europe,42,3.964,bad,0
43.65,2.95,europe,11,3.909,bad,0
44.95,1.55,europe,15,2.667,bad,0
39.45,8.45,europe,11,6.636,bad,0
40.35,20.75,europe,10,2.0,bad,0
45.25,6.95,europe,29,4.295,bad,0
53.05,5.85,europe,26,5.638,bad,0
50.15,8.55,europe,41,12.026,moderate,1
52.65,4.75,europe,46,10.134,moderate,1
52.15,4.65,europe,30,4.197,bad,0
52.25,4.65,europe,74,5.906,bad,0
52.55,4.95,europe,113,4.113,bad,0
51.95,5.05,europe,10,12.0,moderate,1
51.55,4.55,europe,11,5.818,bad,0
53.25,6.25,europe,10,9.0,bad,0
51.75,5.05,europe,12,3.985,bad,0
43.45,5.25,europe,42,4.778,bad,0
52.15,4.95,europe,11,4.909,bad,0
51.65,4.35,europe,106,8.352,bad,0
59.55,16.55,europe,21,6.601,bad,0
63.45,21.05,europe,13,13.885,good,2
58.95,15.65,europe,41,6.059,bad,0
51.15,4.05,europe,15,6.454,bad,0
51.85,4.05,europe,22,9.97,moderate,1
56.35,15.65,europe,18,4.637,bad,0
51.75,5.35,europe,23,6.359,bad,0
53.05,7.15,europe,41,9.602,moderate,1
51.25,3.95,europe,45,7.578,bad,0
51.95,6.75,europe,109,9.765,moderate,1
50.35,5.55,europe,14,14.515,good,2
44.05,4.15,europe,71,7.144,bad,0
43.25,2.25,europe,13,6.455,bad,0
56.65,14.35,europe,11,4.818,bad,0
50.05,8.85,europe,12,15.091,good,2
57.45,15.25,europe,33,5.605,bad,0
59.75,17.35,europe,17,5.044,bad,0
49.05,8.45,europe,32,19.082,good,2
54.35,-0.55,europe,26,13.129,good,2
59.45,13.55,europe,66,8.509,bad,0
58.95,15.55,europe,10,7.0,bad,0
42.45,0.65,europe,52,8.802,moderate,1
42.05,0.95,europe,25,13.64,good,2
43.45,3.85,europe,41,8.374,bad,0
58.95,17.75,europe,16,7.302,bad,0
49.25,-1.45,europe,22,13.34,good,2
60.55,15.75,europe,26,17.622,good,2
50.05,8.15,europe,12,11.621,moderate,1
52.25,-1.85,europe,12,3.803,bad,0
53.25,6.15,europe,12,8.152,bad,0
52.85,6.85,europe,36,4.913,bad,0
52.85,6.95,europe,31,5.252,bad,0
47.15,9.85,europe,39,9.092,moderate,1
52.05,6.15,europe,15,8.549,bad,0
42.25,0.05,europe,31,5.508,bad,0
39.15,21.65,europe,10,2.0,bad,0
52.85,-4.05,europe,41,1.883,bad,0
52.75,-3.85,europe,89,2.355,bad,0
52.95,-4.05,europe,20,1.895,bad,0
52.95,-3.95,europe,42,2.218,bad,0
60.65,15.65,europe,15,6.143,bad,0
43.55,6.55,europe,10,1.0,bad,0
42.05,-3.55,europe,10,1.0,bad,0
43.85,7.05,europe,14,14.626,good,2
46.05,1.45,europe,19,15.738,good,2
39.85,-2.75,europe,24,1.0,bad,0
40.25,19.55,europe,560,1.581,bad,0
51.75,5.75,europe,10,11.0,moderate,1
64.15,30.45,europe,12,7.136,bad,0
42.45,2.95,europe,53,4.651,bad,0
51.55,4.45,europe,295,11.879,moderate,1
52.75,-1.05,europe,46,18.591,good,2
52.05,4.65,europe,24,2.667,bad,0
43.35,3.55,europe,38,6.178,bad,0
44.35,8.65,europe,10,7.0,bad,0
42.95,0.35,europe,10,4.0,bad,0
55.75,46.05,europe,48,15.435,good,2
39.35,8.55,europe,17,6.926,bad,0
40.15,-5.05,europe,69,3.752,bad,0
57.25,23.15,europe,35,16.037,good,2
38.35,-0.55,europe,10,11.0,moderate,1
44.15,7.55,europe,33,2.733,bad,0
45.15,10.75,europe,28,19.254,good,2
39.55,8.65,europe,14,1.714,bad,0
46.55,11.55,europe,10,6.0,bad,0
51.55,4.15,europe,36,10.596,moderate,1
45.05,1.85,europe,12,4.652,bad,0
42.15,2.45,europe,25,3.0,bad,0
43.05,-1.65,europe,21,6.015,bad,0
43.45,2.25,europe,16,14.367,good,2
44.05,3.95,europe,13,5.843,bad,0
43.35,-1.65,europe,11,10.182,moderate,1
58.65,23.05,europe,20,12.94,good,2
54.35,10.15,europe,51,6.797,bad,0
48.35,10.95,europe,3060,17.292,good,2
48.75,11.15,europe,83,12.911,good,2
48.75,11.25,europe,106,12.781,good,2
56.55,-6.15,europe,243,8.165,bad,0
60.05,24.45,europe,64,25.33,good,2
51.35,7.05,europe,360,8.977,bad,0
48.35,7.35,europe,92,16.866,good,2
63.75,11.25,europe,155,9.827,moderate,1
52.05,-0.65,europe,21,5.801,bad,0
56.15,48.45,europe,49,9.488,moderate,1
37.25,-4.85,europe,227,6.692,bad,0
58.25,14.25,europe,14,12.363,moderate,1
49.65,26.25,europe,1330,22.726,good,2
45.45,12.45,europe,19,9.071,moderate,1
50.55,-3.75,europe,18,19.055,good,2
37.35,-6.35,europe,669,38.219,good,2
37.95,-6.75,europe,69,8.076,bad,0
57.75,18.35,europe,35,9.159,bad,0
37.45,-5.95,europe,320,9.468,moderate,1
52.05,6.75,europe,51,11.884,moderate,1
46.85,1.05,europe,11,16.273,good,2
49.05,9.05,europe,645,21.592,good,2
48.95,2.15,europe,183,6.137,bad,0
51.35,6.95,europe,30,15.14,good,2
51.35,6.85,europe,25,9.738,moderate,1
46.25,6.05,europe,11,10.273,moderate,1
47.25,7.45,europe,42,10.539,moderate,1
48.25,10.95,europe,218,14.013,good,2
53.15,20.25,europe,242,18.366,good,2
47.25,7.75,europe,14,18.242,good,2
66.55,12.05,europe,76,8.452,bad,0
42.45,24.35,europe,237,17.762,good,2
37.35,-5.85,europe,113,19.579,good,2
44.95,5.15,europe,29,13.713,good,2
59.95,24.35,europe,20,18.715,good,2
52.95,19.95,europe,13,11.108,moderate,1
40.85,-6.95,europe,31,15.771,good,2
52.85,6.35,europe,14,20.56,good,2
47.25,7.65,europe,36,25.149,good,2
44.45,-1.15,europe,83,13.802,good,2
37.85,-6.75,europe,60,10.465,moderate,1
39.45,-8.55,europe,48,20.376,good,2
43.65,6.85,europe,29,15.969,good,2
42.55,24.35,europe,241,18.944,good,2
53.25,20.35,europe,13,18.923,good,2
40.75,-4.05,europe,220,18.005,good,2
48.45,9.05,europe,14,10.714,moderate,1
43.95,7.55,europe,44,15.561,good,2
63.75,11.65,europe,52,7.394,bad,0
37.95,-6.15,europe,55,7.783,bad,0
46.35,6.15,europe,28,15.403,good,2
43.95,7.45,europe,15,7.355,bad,0
37.75,-6.25,europe,255,32.417,good,2
44.65,5.75,europe,54,10.291,moderate,1
39.95,25.15,europe,550,1.0,bad,0
37.05,-6.05,europe,472,23.048,good,2
51.45,-0.45,europe,21,7.277,bad,0
53.15,20.15,europe,19,20.152,good,2
57.65,18.35,europe,13,16.07,good,2
47.75,16.95,europe,14,3.363,bad,0
56.15,47.55,europe,103,10.399,moderate,1
53.85,13.65,europe,30,19.107,good,2
42.55,24.25,europe,56,17.692,good,2
37.85,-5.85,europe,54,12.696,good,2
50.05,19.45,europe,120,13.264,good,2
47.75,9.65,europe,15,10.388,moderate,1
61.55,9.75,europe,24,7.194,bad,0
53.05,-3.15,europe,20,9.93,moderate,1
49.05,9.15,europe,59,7.045,bad,0
48.65,23.25,europe,11,7.455,bad,0
50.35,6.35,europe,17,11.846,moderate,1
62.05,28.95,europe,31,18.717,good,2
60.15,24.45,europe,106,22.381,good,2
37.25,-6.15,europe,166,12.428,good,2
52.45,21.05,europe,11,10.182,moderate,1
37.15,-5.95,europe,84,8.419,bad,0
42.45,11.15,europe,10,6.0,bad,0
47.75,2.45,europe,11,6.727,bad,0
53.55,8.15,europe,18,10.732,moderate,1
56.25,46.05,europe,66,8.68,bad,0
60.55,27.25,europe,28,21.259,good,2
38.15,21.45,europe,26,14.299,good,2
37.75,-6.15,europe,10,5.0,bad,0
41.85,1.65,europe,10,9.0,moderate,1
39.45,-8.25,europe,34,10.651,moderate,1
63.75,11.35,europe,49,8.965,moderate,1
43.15,2.95,europe,24,12.763,good,2
61.65,13.15,europe,16,8.5,bad,0
42.45,13.05,europe,22,4.889,bad,0
37.35,-6.15,europe,337,6.228,bad,0
46.05,11.25,europe,25,14.304,good,2
44.55,14.85,europe,16,8.315,bad,0
51.15,4.15,europe,21,13.566,good,2
43.95,5.65,europe,16,20.065,good,2
60.25,24.85,europe,25,22.727,good,2
46.65,0.75,europe,14,9.516,moderate,1
28.05,-15.65,europe,16,6.25,bad,0
38.05,-6.05,europe,18,6.376,bad,0
68.95,22.95,europe,25,11.118,moderate,1
58.35,14.25,europe,19,14.412,good,2
55.25,-2.05,europe,30,18.674,good,2
53.25,20.75,europe,13,8.538,bad,0
48.65,1.95,europe,102,9.131,moderate,1
47.15,7.15,europe,14,18.802,good,2
52.35,20.75,europe,51,13.459,good,2
48.45,8.95,europe,12,10.985,moderate,1
53.25,4.95,europe,11,13.636,good,2
58.55,14.25,europe,41,13.472,good,2
53.55,22.75,europe,41,18.246,good,2
58.45,26.55,europe,15,8.286,bad,0
55.25,-1.55,europe,16,18.464,good,2
63.65,11.45,europe,11,4.818,bad,0
54.85,-2.15,europe,13,11.727,moderate,1
53.05,20.15,europe,73,16.031,good,2
53.05,23.65,europe,19,17.865,good,2
63.85,-21.05,europe,35,5.247,bad,0
48.45,1.95,europe,41,7.569,bad,0
58.25,26.65,europe,10,19.0,good,2
55.15,-1.95,europe,28,17.212,good,2
46.45,5.95,europe,33,7.625,bad,0
37.55,-6.05,europe,139,27.533,good,2
41.55,-7.65,europe,62,14.145,good,2
37.25,-5.95,europe,48,8.379,bad,0
53.05,20.35,europe,11,14.909,good,2
51.45,3.65,europe,26,9.185,bad,0
42.85,11.45,europe,13,6.0,bad,0
46.75,2.85,europe,27,12.142,moderate,1
61.45,26.45,europe,11,14.455,good,2
50.45,6.25,europe,33,7.752,bad,0
63.75,11.45,europe,28,9.138,moderate,1
44.05,7.55,europe,13,12.531,good,2
56.15,48.75,europe,23,7.326,bad,0
41.85,-7.95,europe,57,12.202,good,2
42.45,24.25,europe,34,14.65,good,2
41.85,2.65,europe,10,8.0,bad,0
53.05,20.25,europe,118,14.681,good,2
48.95,9.05,europe,68,8.683,moderate,1
53.15,21.05,europe,14,16.934,good,2
50.15,19.55,europe,25,7.874,bad,0
48.95,8.85,europe,53,6.986,bad,0
44.35,-1.05,europe,55,13.571,good,2
57.85,-8.55,europe,34,6.082,bad,0
53.55,8.05,europe,15,8.78,bad,0
50.75,15.75,europe,18,13.052,good,2
41.15,14.75,europe,31,12.664,good,2
51.75,-10.55,europe,21,4.995,bad,0
51.45,7.05,europe,47,15.908,good,2
52.05,-0.55,europe,14,6.714,bad,0
50.15,4.65,europe,17,10.654,moderate,1
42.65,27.65,europe,10,7.0,bad,0
46.55,3.35,europe,12,13.121,good,2
42.75,11.05,europe,30,7.934,bad,0
45.75,8.55,europe,64,11.268,moderate,1
50.45,8.85,europe,33,9.019,bad,0
51.45,6.95,europe,10,10.0,moderate,1
52.55,21.15,europe,43,13.063,good,2
54.95,-3.45,europe,377,15.196,good,2
51.45,17.45,europe,10,26.0,good,2
48.95,16.55,europe,27,25.747,good,2
52.35,6.85,europe,11,18.0,good,2
52.95,23.75,europe,10,8.0,bad,0
56.25,48.75,europe,18,11.804,moderate,1
44.85,-0.65,europe,14,10.011,moderate,1
63.35,13.45,europe,33,8.53,bad,0
52.25,-1.35,europe,10,8.0,bad,0
40.75,-8.55,europe,18,16.781,good,2
46.85,15.75,europe,15,8.901,moderate,1
46.95,7.45,europe,63,12.554,good,2
44.35,-1.15,europe,12,10.303,moderate,1
48.45,15.65,europe,11,8.364,bad,0
58.45,14.35,europe,19,4.421,bad,0
46.55,6.65,europe,21,7.652,bad,0
58.65,14.35,europe,24,10.06,moderate,1
61.15,28.65,europe,11,21.364,good,2
51.35,26.85,europe,14,11.154,moderate,1
46.05,8.65,europe,15,7.692,bad,0
42.45,19.25,europe,21,12.868,good,2
52.45,20.65,europe,21,12.915,good,2
42.65,11.05,europe,11,5.727,bad,0
58.75,14.65,europe,42,18.53,good,2
51.95,5.35,europe,270,14.205,good,2
62.25,17.45,europe,19,12.794,good,2
51.65,-1.95,europe,12,8.97,bad,0
52.95,20.25,europe,14,9.297,moderate,1
43.25,-0.05,europe,43,11.674,moderate,1
46.65,2.85,europe,16,10.581,moderate,1
47.25,19.25,europe,11,12.727,good,2
47.35,0.55,europe,11,21.273,good,2
52.15,4.85,europe,13,11.608,moderate,1
53.05,18.55,europe,14,22.459,good,2
52.45,11.15,europe,15,10.359,moderate,1
27.95,-15.65,europe,42,7.843,bad,0
52.15,20.95,europe,24,4.678,bad,0
43.75,7.35,europe,26,5.755,bad,0
50.95,10.05,europe,124,8.864,bad,0
37.05,22.35,europe,20,7.151,bad,0
37.65,21.85,europe,11,3.909,bad,0
38.45,48.65,europe,71,11.528,moderate,1
48.25,7.55,europe,13,17.22,good,2
51.95,6.05,europe,26,31.803,good,2
58.45,14.55,europe,24,13.932,good,2
52.65,21.55,europe,25,17.481,good,2
41.85,-7.85,europe,55,15.404,good,2
39.35,-9.35,europe,13,5.647,bad,0
42.55,9.55,europe,28,7.475,bad,0
59.55,18.35,europe,48,17.926,good,2
49.95,18.95,europe,88,13.698,good,2
37.25,-6.25,europe,54,17.161,good,2
44.55,4.75,europe,12,8.818,moderate,1
58.55,26.45,europe,25,12.32,moderate,1
51.15,17.05,europe,22,11.052,moderate,1
59.35,24.65,europe,14,9.791,moderate,1
53.85,8.65,europe,18,13.134,good,2
50.45,19.15,europe,10,12.0,moderate,1
59.95,18.35,europe,26,13.383,good,2
52.95,20.15,europe,15,13.407,good,2
42.65,11.25,europe,20,7.574,bad,0
43.25,5.65,europe,13,10.035,moderate,1
50.65,-3.45,europe,35,23.436,good,2
50.05,19.35,europe,14,11.868,moderate,1
48.35,7.25,europe,13,11.727,moderate,1
52.65,12.25,europe,27,17.479,good,2
57.25,-2.35,europe,29,9.059,bad,0
51.95,16.35,europe,24,13.144,good,2
46.95,-2.15,europe,17,9.55,moderate,1
64.95,-23.25,europe,22,4.998,bad,0
41.75,-7.75,europe,12,11.818,moderate,1
39.45,-6.05,europe,15,7.784,bad,0
40.25,28.85,europe,10,9.0,moderate,1
45.55,9.95,europe,11,14.091,good,2
49.55,8.55,europe,19,17.16,good,2
63.55,10.65,europe,11,4.818,bad,0
53.45,5.55,europe,22,20.162,good,2
52.45,-1.45,europe,122,27.172,good,2
65.95,16.25,europe,36,11.154,moderate,1
67.25,21.35,europe,12,6.47,bad,0
46.15,8.95,europe,44,8.608,moderate,1
53.25,20.05,europe,13,14.916,good,2
65.55,-17.05,europe,71,6.666,bad,0
51.25,5.25,europe,61,9.71,moderate,1
53.25,23.45,europe,30,22.175,good,2
51.75,4.85,europe,69,11.979,moderate,1
51.55,0.85,europe,15,21.641,good,2
47.75,19.05,europe,12,12.318,good,2
58.45,14.45,europe,42,15.14,good,2
48.35,2.65,europe,29,9.23,moderate,1
47.35,-1.35,europe,22,13.905,good,2
41.95,-7.85,europe,17,12.702,good,2
42.95,-0.65,europe,16,6.037,bad,0
69.55,18.05,europe,14,11.484,moderate,1
66.05,-17.35,europe,49,6.341,bad,0
53.65,9.95,europe,30,9.586,moderate,1
51.75,4.75,europe,77,14.128,good,2
56.25,10.45,europe,85,1.97,bad,0
48.55,1.85,europe,10,6.0,bad,0
54.35,19.45,europe,21,11.624,moderate,1
53.75,23.25,europe,14,8.352,bad,0
52.95,23.65,europe,17,13.857,good,2
58.25,26.75,europe,22,8.611,bad,0
47.15,8.65,europe,12,6.455,bad,0
44.65,11.15,europe,18,8.271,bad,0
53.85,22.35,europe,15,7.264,bad,0
45.75,8.75,europe,15,9.234,moderate,1
52.35,20.45,europe,56,14.775,good,2
50.65,26.25,europe,11,7.636,bad,0
41.95,-1.55,europe,104,7.177,bad,0
56.65,26.55,europe,53,19.347,good,2
36.85,-5.35,europe,18,12.007,moderate,1
41.75,-7.45,europe,34,13.919,good,2
48.65,2.15,europe,119,4.205,bad,0
36.15,32.55,europe,23,1.919,bad,0
49.95,8.45,europe,10,14.0,good,2
50.65,-3.75,europe,13,11.346,moderate,1
47.55,6.75,europe,13,9.423,moderate,1
50.05,15.05,europe,11,9.455,moderate,1
39.45,-9.15,europe,15,12.048,moderate,1
49.95,8.05,europe,45,8.664,moderate,1
44.65,6.25,europe,27,7.543,bad,0
61.15,10.95,europe,12,14.758,good,2
42.85,-1.55,europe,32,11.101,moderate,1
50.25,-3.65,europe,10,9.0,bad,0
50.95,4.05,europe,11,12.091,moderate,1
52.25,5.75,europe,59,9.274,moderate,1
52.05,14.45,europe,10,15.0,good,2
28.35,-16.45,europe,19,1.789,bad,0
50.95,5.45,europe,15,6.879,bad,0
58.45,14.15,europe,14,13.736,good,2
60.75,27.05,europe,16,28.751,good,2
65.65,11.95,europe,12,8.818,moderate,1
58.45,26.05,europe,22,9.424,moderate,1
45.85,5.75,europe,11,13.818,good,2
36.65,-6.45,europe,14,3.363,bad,0
54.35,16.25,europe,10,29.0,good,2
41.75,-0.95,europe,18,5.13,bad,0
44.75,3.15,europe,45,19.223,good,2
52.95,1.35,europe,30,11.816,moderate,1
49.35,44.85,europe,17,8.257,bad,0
48.25,10.65,europe,288,16.621,good,2
50.65,3.45,europe,11,4.818,bad,0
42.25,27.75,europe,53,11.535,moderate,1
43.25,28.05,europe,17,18.625,good,2
49.25,16.55,europe,13,15.22,good,2
50.95,4.35,europe,22,7.941,bad,0
40.35,16.85,europe,13,6.65,bad,0
37.15,-8.75,europe,13,11.385,moderate,1
42.95,-1.25,europe,47,21.073,good,2
51.05,5.05,europe,46,13.267,good,2
56.35,47.05,europe,39,10.957,moderate,1
46.95,6.85,europe,24,7.697,bad,0
43.35,42.75,europe,21,7.416,bad,0
54.85,8.35,europe,19,8.947,bad,0
53.65,58.85,europe,48,8.326,bad,0
47.25,-2.55,europe,20,12.819,good,2
58.25,-4.05,europe,13,8.538,bad,0
37.15,-6.15,europe,42,11.754,moderate,1
46.95,-2.25,europe,19,12.724,good,2
48.55,8.25,europe,36,7.694,bad,0
56.05,46.75,europe,17,6.235,bad,0
65.85,15.05,europe,13,12.031,moderate,1
52.35,9.75,europe,13,14.269,good,2
53.95,58.25,europe,18,8.242,bad,0
53.15,20.75,europe,15,16.022,good,2
44.85,2.85,europe,20,13.381,good,2
38.75,-5.55,europe,23,3.811,bad,0
40.25,-5.85,europe,11,4.0,bad,0
40.85,-3.95,europe,37,11.488,moderate,1
39.45,-5.35,europe,12,2.0,bad,0
45.05,3.05,europe,11,15.182,good,2
40.75,-3.95,europe,82,6.623,bad,0
50.45,17.25,europe,15,8.86,bad,0
46.85,6.95,europe,37,9.865,moderate,1
56.75,46.85,europe,16,10.179,moderate,1
34.75,33.35,europe,10,9.0,moderate,1
47.45,-1.45,europe,52,15.621,good,2
44.85,3.15,europe,50,19.772,good,2
41.85,0.55,europe,16,8.984,moderate,1
52.95,0.75,europe,32,11.669,moderate,1
44.65,34.35,europe,40,9.081,moderate,1
51.45,6.85,europe,11,14.545,good,2
51.85,11.75,europe,17,11.757,moderate,1
43.35,-1.85,europe,106,8.905,moderate,1
46.55,8.35,europe,15,10.359,moderate,1
59.55,19.45,europe,10,6.0,bad,0
53.75,9.65,europe,43,8.098,bad,0
53.25,20.15,europe,29,11.057,moderate,1
51.95,8.85,europe,22,13.101,good,2
40.05,8.45,europe,19,6.953,bad,0
47.25,7.85,europe,13,9.423,moderate,1
54.45,11.05,europe,18,15.314,good,2
58.35,14.15,europe,10,15.0,good,2
51.55,17.45,europe,10,20.0,good,2
43.15,0.15,europe,29,15.882,good,2
44.25,4.55,europe,27,16.514,good,2
53.15,20.65,europe,129,16.167,good,2
48.55,3.25,europe,10,6.0,bad,0
50.95,-0.45,europe,12,8.121,bad,0
44.95,3.05,europe,41,20.869,good,2
55.55,49.75,europe,23,9.532,moderate,1
51.05,0.95,europe,12,6.985,bad,0
42.45,19.35,europe,191,1.312,bad,0
42.75,12.75,europe,11,7.545,bad,0
55.75,53.05,europe,13,6.423,bad,0
51.85,-0.65,europe,41,8.256,bad,0
54.05,-1.55,europe,29,10.151,moderate,1
51.15,4.95,europe,262,19.182,good,2
45.45,11.95,europe,14,6.791,bad,0
59.55,18.25,europe,23,13.605,good,2
69.45,29.75,europe,16,7.587,bad,0
40.95,-3.95,europe,13,17.878,good,2
53.85,-2.65,europe,10,3.0,bad,0
49.95,-6.25,europe,39,11.645,moderate,1
54.35,53.25,europe,14,10.712,moderate,1
37.65,-6.35,europe,42,22.542,good,2
50.75,1.55,europe,15,3.883,bad,0
47.15,47.55,europe,45,8.305,bad,0
28.25,-16.75,europe,29,6.491,bad,0
52.15,5.55,europe,20,16.582,good,2
54.95,8.35,europe,21,6.578,bad,0
51.45,5.05,europe,35,11.732,moderate,1
32.75,-17.05,europe,24,7.497,bad,0
52.85,23.85,europe,71,9.463,moderate,1
46.15,10.95,europe,15,10.04,moderate,1
54.95,-1.35,europe,18,7.748,bad,0
53.25,23.55,europe,10,15.0,good,2
48.65,2.45,europe,97,9.459,moderate,1
52.95,20.35,europe,14,3.143,bad,0
53.45,55.15,europe,11,5.909,bad,0
53.05,20.45,europe,10,10.0,moderate,1
55.05,22.05,europe,14,11.484,moderate,1
45.95,-1.35,europe,30,14.516,good,2
45.55,9.85,europe,17,13.977,good,2
47.05,-2.25,europe,18,10.794,moderate,1
45.95,5.15,europe,20,10.053,moderate,1
59.55,16.75,europe,11,10.091,moderate,1
37.85,-6.35,europe,16,6.213,bad,0
46.65,5.95,europe,40,7.5,bad,0
52.15,5.95,europe,24,7.606,bad,0
40.95,-3.85,europe,48,10.377,moderate,1
53.55,6.75,europe,21,16.65,good,2
36.55,-4.95,europe,133,8.153,bad,0
56.55,10.85,europe,18,8.67,bad,0
54.45,12.55,europe,14,6.549,bad,0
42.25,1.85,europe,30,9.947,moderate,1
30.15,-15.85,europe,15,2.978,bad,0
56.15,47.05,europe,26,5.385,bad,0
53.65,21.45,europe,10,5.0,bad,0
36.55,-5.05,europe,22,9.475,moderate,1
49.15,6.75,europe,15,7.308,bad,0
53.25,20.25,europe,18,13.66,good,2
53.35,-3.15,europe,13,9.154,bad,0
47.85,3.35,europe,46,8.465,bad,0
45.15,10.55,europe,13,23.024,good,2
47.05,7.05,europe,26,13.94,good,2
41.45,9.25,europe,11,7.455,bad,0
43.55,43.15,europe,17,7.423,bad,0
52.55,23.85,europe,10,11.0,moderate,1
46.45,8.25,europe,33,9.744,moderate,1
58.25,26.45,europe,12,10.939,moderate,1
42.15,14.35,europe,10,9.0,moderate,1
46.05,11.15,europe,22,10.546,moderate,1
50.45,3.35,europe,20,7.071,bad,0
60.55,15.65,europe,24,8.393,bad,0
39.35,26.15,europe,16,7.839,bad,0
52.55,1.25,europe,13,11.108,moderate,1
47.25,7.35,europe,14,12.075,moderate,1
57.05,22.95,europe,12,12.439,moderate,1
50.05,14.35,europe,19,9.861,moderate,1
56.75,12.65,europe,58,11.72,moderate,1
52.85,10.15,europe,10,9.0,bad,0
49.55,19.35,europe,14,9.736,moderate,1
53.75,58.75,europe,17,8.041,bad,0
38.05,-6.35,europe,17,2.574,bad,0
41.55,2.25,europe,41,9.043,moderate,1
35.25,24.15,europe,18,2.0,bad,0
53.15,8.75,europe,13,8.269,bad,0
50.85,15.55,europe,10,10.0,moderate,1
43.75,13.05,europe,16,8.875,moderate,1
38.15,35.35,europe,10,10.0,moderate,1
52.55,-0.15,europe,42,6.075,bad,0
53.85,13.75,europe,24,10.077,moderate,1
63.65,19.85,europe,35,14.63,good,2
47.95,-2.75,europe,26,11.277,moderate,1
39.35,-9.25,europe,40,7.972,bad,0
37.25,-8.85,europe,14,14.021,good,2
78.25,15.65,europe,21,8.619,good,2
47.05,4.85,europe,17,10.515,moderate,1
41.35,-7.75,europe,20,10.272,moderate,1
51.25,5.05,europe,25,14.644,good,2
51.55,17.55,europe,31,16.36,good,2
44.75,33.55,europe,16,7.081,bad,0
40.45,-3.85,europe,11,2.909,bad,0
39.85,2.85,europe,18,9.637,moderate,1
47.45,11.15,europe,13,10.612,moderate,1
53.45,22.75,europe,30,12.688,moderate,1
53.65,-0.45,europe,15,6.571,bad,0
50.85,-0.15,europe,24,7.559,bad,0
37.05,-8.85,europe,23,16.18,good,2
